BARCODE,ASSET DESCRIPTION,SERIAL NO,CATEGORY_1,CATEGORY_2,CATEGORY_3,CATEGORY_4,CATEGORY_5,USAGE_YES/NO,REPUNIT_1,REPUNIT_2,LOCATION_1,LOCATION_2,LOCATION_3,LOCATION_4,FLOOR NUMBER,ROOM TYPE,VERIFICATION DATE,OWNERSHIP,DUPLICATE BARCODE,ASSET CONDITION,OWNER,LEASED,VIN NUMBER,DATE OF VERIFICATION,SUPPLIER NAME,GAMAP FUNDING,GFS FUNDING,QUANTITY,WIDTH,GRADING,DIAMETRE,LENGTH,FROM NODE,TO NODE,NODE LAYER,START LAT,START LONG,END LAT,END LONG,GIS_ID,STAND NUMBER,STREET NAME,LAND RENTED (Y/N),LAND OR IMPROVEMENTS,LAND MATCHED,ERF NUMBER,PORTION,EXTENSION,TITLE DEED NUMBER,SURVEY GENERAL REFERANCE NO,LAND SIZE,VOTE NUMBER,ORDER NUMBER,ORDER DATE,INVOICE NUMBER,INVOICE DATE,CHEQUE NUMBER,WAS ASSET BROUGHT IN ON A DRC,
A05804,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.419S,25°45.143E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05805,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,14M,N/A,N/A,N/A,28°40.423S,25°45.124E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05806,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,14M,N/A,N/A,N/A,28°40.426S,25°45.110E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05807,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,14M,N/A,N/A,N/A,28°40.429S,25°45.087E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05809,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.434S,25°45.045E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05810,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.438S,25°45.020E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05811,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.439S,25°45.004E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05812,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.440S,25°45.996E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05813,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.442S,25°45.981E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05814,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.449S,25°45.946E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05815,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.449S,25°45.931E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05816,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.452S,25°45.914E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05817,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.454S,25°45.898E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05818,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.458S,25°45.881E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05819,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.460S,25°45.867E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05820,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.462S,25°45.851E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05821,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.465S,25°45.832E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05822,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.470S,25°45.815E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05823,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.473S,25°45.797E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05824,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.476S,25°45.775E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05825,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.478S,25°45.751E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05826,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.482S,25°45.729E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05827,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.486S,25°45.705E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05828,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.489S,25°45.682E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05829,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.492S,25°45.659E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05830,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,12M,N/A,N/A,N/A,28°40.495S,25°45.636E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05831,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,12M,N/A,N/A,N/A,28°40.498S,25°45.615E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05832,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.501S,25°45.597E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05833,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,12M,N/A,N/A,N/A,28°40.502S,25°45.582E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05834,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,12M,N/A,N/A,N/A,28°40.507S,25°45.567E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05835,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,12M,N/A,N/A,N/A,28°40.510S,25°45.548E,N/A,N/A,N/A,N/A,BRAND STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05836,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.492S,25°45.013E,N/A,N/A,N/A,N/A,ANDRIES PRETORIUS STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05837,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.306S,25°45.014E,N/A,N/A,N/A,N/A,ANDRIES PRETORIUS STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05838,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.325S,25°45.017E,N/A,N/A,N/A,N/A,ANDRIES PRETORIUS STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05839,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.336S,25°45.020E,N/A,N/A,N/A,N/A,ANDRIES PRETORIUS STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05840,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.357S,25°45.024E,N/A,N/A,N/A,N/A,ANDRIES PRETORIUS STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05841,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.377S,25°45.030E,N/A,N/A,N/A,N/A,ANDRIES PRETORIUS STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05842,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.402S,25°45.033E,N/A,N/A,N/A,N/A,ANDRIES PRETORIUS STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05843,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.423S,25°45.038E,N/A,N/A,N/A,N/A,ANDRIES PRETORIUS STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05844,STREET LIGHT ,N/A,INFRASTRUCTURE,ELECTRICITY,STREET LIGHT SINGLE LIGHT,WOODEN POLE,,YES,TECHNICAL SERVICES,ELECTRICITY,DEALESVILLE,DEALESVILLE,N/A,N/A,N/A,N/A,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,,N/A,N/A,2012/06/30,N/A,N/A,N/A,1,N/A,N/A,N/A,10M,N/A,N/A,N/A,28°40.443S,25°45.037E,N/A,N/A,N/A,N/A,ANDRIES PRETORIUS STREET,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
